Key;day_full;day;month_full;month_nr;month_short;month_name;is_holiday;event;Quarter_full;Quarter;Semester_full;Semester;year;lixo
278;05-10-2002;5;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
279;06-10-2002;6;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
280;07-10-2002;7;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
281;08-10-2002;8;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
282;09-10-2002;9;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
283;10-10-2002;10;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
284;11-10-2002;11;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
285;12-10-2002;12;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
286;13-10-2002;13;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
287;14-10-2002;14;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
288;15-10-2002;15;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
289;16-10-2002;16;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
290;17-10-2002;17;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
291;18-10-2002;18;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
292;19-10-2002;19;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
293;20-10-2002;20;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
294;21-10-2002;21;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
295;22-10-2002;22;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
296;23-10-2002;23;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
297;24-10-2002;24;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
298;25-10-2002;25;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
299;26-10-2002;26;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
300;27-10-2002;27;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
301;28-10-2002;28;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
302;29-10-2002;29;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
303;30-10-2002;30;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
304;31-10-2002;31;Out-02;10;OCT;October;No;;2002-Q4;4;2002-S2;2;2002;--
305;01-11-2002;1;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
306;02-11-2002;2;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
307;03-11-2002;3;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
308;04-11-2002;4;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
309;05-11-2002;5;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
310;06-11-2002;6;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
311;07-11-2002;7;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
312;08-11-2002;8;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
313;09-11-2002;9;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
314;10-11-2002;10;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
315;11-11-2002;11;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
316;12-11-2002;12;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
317;13-11-2002;13;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
318;14-11-2002;14;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
319;15-11-2002;15;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
320;16-11-2002;16;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
321;17-11-2002;17;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
322;18-11-2002;18;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
323;19-11-2002;19;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
324;20-11-2002;20;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
325;21-11-2002;21;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
326;22-11-2002;22;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
327;23-11-2002;23;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
328;24-11-2002;24;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
329;25-11-2002;25;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
330;26-11-2002;26;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
331;27-11-2002;27;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
332;28-11-2002;28;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
333;29-11-2002;29;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
334;30-11-2002;30;Nov-02;11;NOV;November;No;;2002-Q4;4;2002-S2;2;2002;--
335;01-12-2002;1;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
336;02-12-2002;2;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
337;03-12-2002;3;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
338;04-12-2002;4;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
339;05-12-2002;5;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
340;06-12-2002;6;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
341;07-12-2002;7;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
342;08-12-2002;8;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
343;09-12-2002;9;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
344;10-12-2002;10;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
345;11-12-2002;11;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
346;12-12-2002;12;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
347;13-12-2002;13;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
348;14-12-2002;14;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
349;15-12-2002;15;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
350;16-12-2002;16;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
351;17-12-2002;17;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
352;18-12-2002;18;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
353;19-12-2002;19;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
354;20-12-2002;20;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
355;21-12-2002;21;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
356;22-12-2002;22;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
357;23-12-2002;23;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
358;24-12-2002;24;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
359;25-12-2002;25;Dez-02;12;DEC;December;Sim;Natal;2002-Q4;4;2002-S2;2;2002;--
360;26-12-2002;26;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
361;27-12-2002;27;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
362;28-12-2002;28;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
363;29-12-2002;29;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
364;30-12-2002;30;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
365;31-12-2002;31;Dez-02;12;DEC;December;No;;2002-Q4;4;2002-S2;2;2002;--
366;01-01-2003;1;Jan-03;1;JAN;January;Sim;Ano Novo;2003-Q1;1;2003-S1;1;2003;--
367;02-01-2003;2;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
368;03-01-2003;3;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
369;04-01-2003;4;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
370;05-01-2003;5;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
371;06-01-2003;6;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
372;07-01-2003;7;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
373;08-01-2003;8;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
374;09-01-2003;9;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
375;10-01-2003;10;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
376;11-01-2003;11;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
377;12-01-2003;12;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
378;13-01-2003;13;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
379;14-01-2003;14;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
380;15-01-2003;15;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
381;16-01-2003;16;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
382;17-01-2003;17;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
383;18-01-2003;18;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
384;19-01-2003;19;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
385;20-01-2003;20;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
386;21-01-2003;21;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
387;22-01-2003;22;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
388;23-01-2003;23;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
389;24-01-2003;24;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
390;25-01-2003;25;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
391;26-01-2003;26;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
392;27-01-2003;27;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
393;28-01-2003;28;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
394;29-01-2003;29;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
395;30-01-2003;30;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
396;31-01-2003;31;Jan-03;1;JAN;January;No;;2003-Q1;1;2003-S1;1;2003;--
397;01-02-2003;1;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
398;02-02-2003;2;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
399;03-02-2003;3;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
400;04-02-2003;4;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
401;05-02-2003;5;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
402;06-02-2003;6;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
403;07-02-2003;7;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
404;08-02-2003;8;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
405;09-02-2003;9;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
406;10-02-2003;10;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
407;11-02-2003;11;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
408;12-02-2003;12;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
409;13-02-2003;13;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
410;14-02-2003;14;Fev-03;2;FEB;February;No;Dia dos namorados;2003-Q1;1;2003-S1;1;2003;--
411;15-02-2003;15;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
412;16-02-2003;16;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
413;17-02-2003;17;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
414;18-02-2003;18;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
415;19-02-2003;19;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
416;20-02-2003;20;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
417;21-02-2003;21;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
418;22-02-2003;22;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
419;23-02-2003;23;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
420;24-02-2003;24;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
421;25-02-2003;25;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
422;26-02-2003;26;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
423;27-02-2003;27;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
424;28-02-2003;28;Fev-03;2;FEB;February;No;;2003-Q1;1;2003-S1;1;2003;--
425;01-03-2003;1;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
426;02-03-2003;2;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
427;03-03-2003;3;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
428;04-03-2003;4;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
429;05-03-2003;5;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
430;06-03-2003;6;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
431;07-03-2003;7;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
432;08-03-2003;8;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
433;09-03-2003;9;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
434;10-03-2003;10;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
435;11-03-2003;11;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
436;12-03-2003;12;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
437;13-03-2003;13;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
438;14-03-2003;14;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
439;15-03-2003;15;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
440;16-03-2003;16;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
441;17-03-2003;17;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
442;18-03-2003;18;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
443;19-03-2003;19;Mar-03;3;MAR;March;No;Dia do Pai;2003-Q1;1;2003-S1;1;2003;--
444;20-03-2003;20;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
445;21-03-2003;21;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
446;22-03-2003;22;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
447;23-03-2003;23;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
448;24-03-2003;24;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
449;25-03-2003;25;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
450;26-03-2003;26;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
451;27-03-2003;27;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
452;28-03-2003;28;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
453;29-03-2003;29;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
454;30-03-2003;30;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
455;31-03-2003;31;Mar-03;3;MAR;March;No;;2003-Q1;1;2003-S1;1;2003;--
456;01-04-2003;1;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
457;02-04-2003;2;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
458;03-04-2003;3;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
459;04-04-2003;4;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
460;05-04-2003;5;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
461;06-04-2003;6;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
462;07-04-2003;7;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
463;08-04-2003;8;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
464;09-04-2003;9;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
465;10-04-2003;10;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
466;11-04-2003;11;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
467;12-04-2003;12;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
468;13-04-2003;13;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
469;14-04-2003;14;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
470;15-04-2003;15;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
471;16-04-2003;16;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
472;17-04-2003;17;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
473;18-04-2003;18;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
474;19-04-2003;19;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
475;20-04-2003;20;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
476;21-04-2003;21;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
477;22-04-2003;22;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
478;23-04-2003;23;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
479;24-04-2003;24;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
480;25-04-2003;25;Abr-03;4;APR;April;Sim;Dia da Liberdade;2003-Q2;2;2003-S1;1;2003;--
481;26-04-2003;26;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
482;27-04-2003;27;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
483;28-04-2003;28;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
484;29-04-2003;29;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
485;30-04-2003;30;Abr-03;4;APR;April;No;;2003-Q2;2;2003-S1;1;2003;--
486;01-05-2003;1;Mai-03;5;MAI;May;Sim;Dia do Trabalhador;2003-Q2;2;2003-S1;1;2003;--
487;02-05-2003;2;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
488;03-05-2003;3;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
489;04-05-2003;4;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
490;05-05-2003;5;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
491;06-05-2003;6;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
492;07-05-2003;7;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
493;08-05-2003;8;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
494;09-05-2003;9;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
495;10-05-2003;10;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
496;11-05-2003;11;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
497;12-05-2003;12;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
498;13-05-2003;13;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
499;14-05-2003;14;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
500;15-05-2003;15;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
501;16-05-2003;16;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
502;17-05-2003;17;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
503;18-05-2003;18;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
504;19-05-2003;19;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
505;20-05-2003;20;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
506;21-05-2003;21;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
507;22-05-2003;22;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
508;23-05-2003;23;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
509;24-05-2003;24;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
510;25-05-2003;25;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
511;26-05-2003;26;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
512;27-05-2003;27;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
513;28-05-2003;28;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
514;29-05-2003;29;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
515;30-05-2003;30;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
516;31-05-2003;31;Mai-03;5;MAI;May;No;;2003-Q2;2;2003-S1;1;2003;--
517;01-06-2003;1;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
518;02-06-2003;2;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
519;03-06-2003;3;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
520;04-06-2003;4;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
521;05-06-2003;5;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
522;06-06-2003;6;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
523;07-06-2003;7;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
524;08-06-2003;8;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
525;09-06-2003;9;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
526;10-06-2003;10;Jun-03;6;JUN;June;Sim;Dia de Portugal;2003-Q2;2;2003-S1;1;2003;--
527;11-06-2003;11;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
528;12-06-2003;12;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
529;13-06-2003;13;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
530;14-06-2003;14;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
531;15-06-2003;15;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
532;16-06-2003;16;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
533;17-06-2003;17;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
534;18-06-2003;18;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
535;19-06-2003;19;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
536;20-06-2003;20;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
537;21-06-2003;21;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
538;22-06-2003;22;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
539;23-06-2003;23;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
540;24-06-2003;24;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
541;25-06-2003;25;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
542;26-06-2003;26;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
543;27-06-2003;27;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
544;28-06-2003;28;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
545;29-06-2003;29;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
546;30-06-2003;30;Jun-03;6;JUN;June;No;;2003-Q2;2;2003-S1;1;2003;--
547;01-07-2003;1;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
548;02-07-2003;2;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
549;03-07-2003;3;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
550;04-07-2003;4;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
551;05-07-2003;5;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
552;06-07-2003;6;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
553;07-07-2003;7;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
554;08-07-2003;8;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
555;09-07-2003;9;Jul-03;7;JUL;July;No;;2003-Q3;3;2003-S2;2;2003;--
