Key;time_full;hour;minute;second;minutes_after_00;period_of_day
664;5:11:03;5;11;3;311;Dawn
665;5:11:04;5;11;4;311;Dawn
666;5:11:05;5;11;5;311;Dawn
667;5:11:06;5;11;6;311;Dawn
668;5:11:07;5;11;7;311;Dawn
669;5:11:08;5;11;8;311;Dawn
670;5:11:09;5;11;9;311;Dawn
671;5:11:10;5;11;10;311;Dawn
672;5:11:11;5;11;11;311;Dawn
673;5:11:12;5;11;12;311;Dawn
674;5:11:13;5;11;13;311;Dawn
675;5:11:14;5;11;14;311;Dawn
676;5:11:15;5;11;15;311;Dawn
677;5:11:16;5;11;16;311;Dawn
678;5:11:17;5;11;17;311;Dawn
679;5:11:18;5;11;18;311;Dawn
680;5:11:19;5;11;19;311;Dawn
681;5:11:20;5;11;20;311;Dawn
682;5:11:21;5;11;21;311;Dawn
683;5:11:22;5;11;22;311;Dawn
684;5:11:23;5;11;23;311;Dawn
685;5:11:24;5;11;24;311;Dawn
686;5:11:25;5;11;25;311;Dawn
687;5:11:26;5;11;26;311;Dawn
688;5:11:27;5;11;27;311;Dawn
689;5:11:28;5;11;28;311;Dawn
690;5:11:29;5;11;29;311;Dawn
691;5:11:30;5;11;30;311;Dawn
692;5:11:31;5;11;31;311;Dawn
693;5:11:32;5;11;32;311;Dawn
694;5:11:33;5;11;33;311;Dawn
695;5:11:34;5;11;34;311;Dawn
696;5:11:35;5;11;35;311;Dawn
697;5:11:36;5;11;36;311;Dawn
698;5:11:37;5;11;37;311;Dawn
699;5:11:38;5;11;38;311;Dawn
700;5:11:39;5;11;39;311;Dawn
701;5:11:40;5;11;40;311;Dawn
702;5:11:41;5;11;41;311;Dawn
703;5:11:42;5;11;42;311;Dawn
704;5:11:43;5;11;43;311;Dawn
705;5:11:44;5;11;44;311;Dawn
706;5:11:45;5;11;45;311;Dawn
707;5:11:46;5;11;46;311;Dawn
708;5:11:47;5;11;47;311;Dawn
709;5:11:48;5;11;48;311;Dawn
710;5:11:49;5;11;49;311;Dawn
711;5:11:50;5;11;50;311;Dawn
712;5:11:51;5;11;51;311;Dawn
713;5:11:52;5;11;52;311;Dawn
714;5:11:53;5;11;53;311;Dawn
715;5:11:54;5;11;54;311;Dawn
716;5:11:55;5;11;55;311;Dawn
717;5:11:56;5;11;56;311;Dawn
718;5:11:57;5;11;57;311;Dawn
719;5:11:58;5;11;58;311;Dawn
720;5:11:59;5;11;59;311;Dawn
721;5:12:00;5;12;0;312;Dawn
722;5:12:01;5;12;1;312;Dawn
723;5:12:02;5;12;2;312;Dawn
724;5:12:03;5;12;3;312;Dawn
725;5:12:04;5;12;4;312;Dawn
726;5:12:05;5;12;5;312;Dawn
727;5:12:06;5;12;6;312;Dawn
728;5:12:07;5;12;7;312;Dawn
729;5:12:08;5;12;8;312;Dawn
730;5:12:09;5;12;9;312;Dawn
731;5:12:10;5;12;10;312;Dawn
732;5:12:11;5;12;11;312;Dawn
733;5:12:12;5;12;12;312;Dawn
734;5:12:13;5;12;13;312;Dawn
735;5:12:14;5;12;14;312;Dawn
736;5:12:15;5;12;15;312;Dawn
737;5:12:16;5;12;16;312;Dawn
738;5:12:17;5;12;17;312;Dawn
739;5:12:18;5;12;18;312;Dawn
740;5:12:19;5;12;19;312;Dawn
741;5:12:20;5;12;20;312;Dawn
742;5:12:21;5;12;21;312;Dawn
743;5:12:22;5;12;22;312;Dawn
744;5:12:23;5;12;23;312;Dawn
745;5:12:24;5;12;24;312;Dawn
746;5:12:25;5;12;25;312;Dawn
747;5:12:26;5;12;26;312;Dawn
748;5:12:27;5;12;27;312;Dawn
749;5:12:28;5;12;28;312;Dawn
750;5:12:29;5;12;29;312;Dawn
751;5:12:30;5;12;30;312;Dawn
752;5:12:31;5;12;31;312;Dawn
753;5:12:32;5;12;32;312;Dawn
754;5:12:33;5;12;33;312;Dawn
755;5:12:34;5;12;34;312;Dawn
756;5:12:35;5;12;35;312;Dawn
757;5:12:36;5;12;36;312;Dawn
758;5:12:37;5;12;37;312;Dawn
759;5:12:38;5;12;38;312;Dawn
760;5:12:39;5;12;39;312;Dawn
761;5:12:40;5;12;40;312;Dawn
762;5:12:41;5;12;41;312;Dawn
763;5:12:42;5;12;42;312;Dawn
764;5:12:43;5;12;43;312;Dawn
765;5:12:44;5;12;44;312;Dawn
766;5:12:45;5;12;45;312;Dawn
767;5:12:46;5;12;46;312;Dawn
768;5:12:47;5;12;47;312;Dawn
769;5:12:48;5;12;48;312;Dawn
770;5:12:49;5;12;49;312;Dawn
771;5:12:50;5;12;50;312;Dawn
772;5:12:51;5;12;51;312;Dawn
773;5:12:52;5;12;52;312;Dawn
774;5:12:53;5;12;53;312;Dawn
775;5:12:54;5;12;54;312;Dawn
776;5:12:55;5;12;55;312;Dawn
777;5:12:56;5;12;56;312;Dawn
778;5:12:57;5;12;57;312;Dawn
779;5:12:58;5;12;58;312;Dawn
780;5:12:59;5;12;59;312;Dawn
781;5:13:00;5;13;0;313;Dawn
782;5:13:01;5;13;1;313;Dawn
783;5:13:02;5;13;2;313;Dawn
784;5:13:03;5;13;3;313;Dawn
785;5:13:04;5;13;4;313;Dawn
786;5:13:05;5;13;5;313;Dawn
787;5:13:06;5;13;6;313;Dawn
788;5:13:07;5;13;7;313;Dawn
789;5:13:08;5;13;8;313;Dawn
790;5:13:09;5;13;9;313;Dawn
791;5:13:10;5;13;10;313;Dawn
792;5:13:11;5;13;11;313;Dawn
793;5:13:12;5;13;12;313;Dawn
794;5:13:13;5;13;13;313;Dawn
795;5:13:14;5;13;14;313;Dawn
796;5:13:15;5;13;15;313;Dawn
797;5:13:16;5;13;16;313;Dawn
798;5:13:17;5;13;17;313;Dawn
799;5:13:18;5;13;18;313;Dawn
800;5:13:19;5;13;19;313;Dawn
801;5:13:20;5;13;20;313;Dawn
802;5:13:21;5;13;21;313;Dawn
803;5:13:22;5;13;22;313;Dawn
804;5:13:23;5;13;23;313;Dawn
805;5:13:24;5;13;24;313;Dawn
806;5:13:25;5;13;25;313;Dawn
807;5:13:26;5;13;26;313;Dawn
808;5:13:27;5;13;27;313;Dawn
809;5:13:28;5;13;28;313;Dawn
810;5:13:29;5;13;29;313;Dawn
811;5:13:30;5;13;30;313;Dawn
812;5:13:31;5;13;31;313;Dawn
813;5:13:32;5;13;32;313;Dawn
814;5:13:33;5;13;33;313;Dawn
815;5:13:34;5;13;34;313;Dawn
816;5:13:35;5;13;35;313;Dawn
817;5:13:36;5;13;36;313;Dawn
818;5:13:37;5;13;37;313;Dawn
819;5:13:38;5;13;38;313;Dawn
820;5:13:39;5;13;39;313;Dawn
821;5:13:40;5;13;40;313;Dawn
822;5:13:41;5;13;41;313;Dawn
823;5:13:42;5;13;42;313;Dawn
824;5:13:43;5;13;43;313;Dawn
825;5:13:44;5;13;44;313;Dawn
826;5:13:45;5;13;45;313;Dawn
827;5:13:46;5;13;46;313;Dawn
828;5:13:47;5;13;47;313;Dawn
829;5:13:48;5;13;48;313;Dawn
830;5:13:49;5;13;49;313;Dawn
831;5:13:50;5;13;50;313;Dawn
832;5:13:51;5;13;51;313;Dawn
833;5:13:52;5;13;52;313;Dawn
834;5:13:53;5;13;53;313;Dawn
835;5:13:54;5;13;54;313;Dawn
836;5:13:55;5;13;55;313;Dawn
837;5:13:56;5;13;56;313;Dawn
838;5:13:57;5;13;57;313;Dawn
839;5:13:58;5;13;58;313;Dawn
840;5:13:59;5;13;59;313;Dawn
841;5:14:00;5;14;0;314;Dawn
842;5:14:01;5;14;1;314;Dawn
843;5:14:02;5;14;2;314;Dawn
844;5:14:03;5;14;3;314;Dawn
845;5:14:04;5;14;4;314;Dawn
846;5:14:05;5;14;5;314;Dawn
847;5:14:06;5;14;6;314;Dawn
848;5:14:07;5;14;7;314;Dawn
849;5:14:08;5;14;8;314;Dawn
850;5:14:09;5;14;9;314;Dawn
851;5:14:10;5;14;10;314;Dawn
852;5:14:11;5;14;11;314;Dawn
853;5:14:12;5;14;12;314;Dawn
854;5:14:13;5;14;13;314;Dawn
855;5:14:14;5;14;14;314;Dawn
856;5:14:15;5;14;15;314;Dawn
857;5:14:16;5;14;16;314;Dawn
858;5:14:17;5;14;17;314;Dawn
859;5:14:18;5;14;18;314;Dawn
860;5:14:19;5;14;19;314;Dawn
861;5:14:20;5;14;20;314;Dawn
862;5:14:21;5;14;21;314;Dawn
863;5:14:22;5;14;22;314;Dawn
864;5:14:23;5;14;23;314;Dawn
865;5:14:24;5;14;24;314;Dawn
866;5:14:25;5;14;25;314;Dawn
867;5:14:26;5;14;26;314;Dawn
868;5:14:27;5;14;27;314;Dawn
869;5:14:28;5;14;28;314;Dawn
870;5:14:29;5;14;29;314;Dawn
871;5:14:30;5;14;30;314;Dawn
872;5:14:31;5;14;31;314;Dawn
873;5:14:32;5;14;32;314;Dawn
874;5:14:33;5;14;33;314;Dawn
875;5:14:34;5;14;34;314;Dawn
876;5:14:35;5;14;35;314;Dawn
877;5:14:36;5;14;36;314;Dawn
878;5:14:37;5;14;37;314;Dawn
879;5:14:38;5;14;38;314;Dawn
880;5:14:39;5;14;39;314;Dawn
881;5:14:40;5;14;40;314;Dawn
882;5:14:41;5;14;41;314;Dawn
883;5:14:42;5;14;42;314;Dawn
884;5:14:43;5;14;43;314;Dawn
885;5:14:44;5;14;44;314;Dawn
886;5:14:45;5;14;45;314;Dawn
887;5:14:46;5;14;46;314;Dawn
888;5:14:47;5;14;47;314;Dawn
889;5:14:48;5;14;48;314;Dawn
890;5:14:49;5;14;49;314;Dawn
891;5:14:50;5;14;50;314;Dawn
892;5:14:51;5;14;51;314;Dawn
893;5:14:52;5;14;52;314;Dawn
894;5:14:53;5;14;53;314;Dawn
895;5:14:54;5;14;54;314;Dawn
896;5:14:55;5;14;55;314;Dawn
897;5:14:56;5;14;56;314;Dawn
898;5:14:57;5;14;57;314;Dawn
899;5:14:58;5;14;58;314;Dawn
900;5:14:59;5;14;59;314;Dawn
901;5:15:00;5;15;0;315;Dawn
902;5:15:01;5;15;1;315;Dawn
903;5:15:02;5;15;2;315;Dawn
904;5:15:03;5;15;3;315;Dawn
905;5:15:04;5;15;4;315;Dawn
906;5:15:05;5;15;5;315;Dawn
907;5:15:06;5;15;6;315;Dawn
908;5:15:07;5;15;7;315;Dawn
909;5:15:08;5;15;8;315;Dawn
910;5:15:09;5;15;9;315;Dawn
911;5:15:10;5;15;10;315;Dawn
912;5:15:11;5;15;11;315;Dawn
913;5:15:12;5;15;12;315;Dawn
914;5:15:13;5;15;13;315;Dawn
915;5:15:14;5;15;14;315;Dawn
916;5:15:15;5;15;15;315;Dawn
917;5:15:16;5;15;16;315;Dawn
918;5:15:17;5;15;17;315;Dawn
919;5:15:18;5;15;18;315;Dawn
920;5:15:19;5;15;19;315;Dawn
921;5:15:20;5;15;20;315;Dawn
922;5:15:21;5;15;21;315;Dawn
923;5:15:22;5;15;22;315;Dawn
924;5:15:23;5;15;23;315;Dawn
925;5:15:24;5;15;24;315;Dawn
926;5:15:25;5;15;25;315;Dawn
927;5:15:26;5;15;26;315;Dawn
928;5:15:27;5;15;27;315;Dawn
929;5:15:28;5;15;28;315;Dawn
930;5:15:29;5;15;29;315;Dawn
931;5:15:30;5;15;30;315;Dawn
932;5:15:31;5;15;31;315;Dawn
933;5:15:32;5;15;32;315;Dawn
934;5:15:33;5;15;33;315;Dawn
935;5:15:34;5;15;34;315;Dawn
936;5:15:35;5;15;35;315;Dawn
937;5:15:36;5;15;36;315;Dawn
938;5:15:37;5;15;37;315;Dawn
939;5:15:38;5;15;38;315;Dawn
940;5:15:39;5;15;39;315;Dawn
941;5:15:40;5;15;40;315;Dawn
942;5:15:41;5;15;41;315;Dawn
943;5:15:42;5;15;42;315;Dawn
944;5:15:43;5;15;43;315;Dawn
945;5:15:44;5;15;44;315;Dawn
946;5:15:45;5;15;45;315;Dawn
947;5:15:46;5;15;46;315;Dawn
948;5:15:47;5;15;47;315;Dawn
949;5:15:48;5;15;48;315;Dawn
950;5:15:49;5;15;49;315;Dawn
951;5:15:50;5;15;50;315;Dawn
952;5:15:51;5;15;51;315;Dawn
953;5:15:52;5;15;52;315;Dawn
954;5:15:53;5;15;53;315;Dawn
955;5:15:54;5;15;54;315;Dawn
956;5:15:55;5;15;55;315;Dawn
957;5:15:56;5;15;56;315;Dawn
958;5:15:57;5;15;57;315;Dawn
959;5:15:58;5;15;58;315;Dawn
960;5:15:59;5;15;59;315;Dawn
961;5:16:00;5;16;0;316;Dawn
962;5:16:01;5;16;1;316;Dawn
963;5:16:02;5;16;2;316;Dawn
964;5:16:03;5;16;3;316;Dawn
965;5:16:04;5;16;4;316;Dawn
966;5:16:05;5;16;5;316;Dawn
967;5:16:06;5;16;6;316;Dawn
968;5:16:07;5;16;7;316;Dawn
969;5:16:08;5;16;8;316;Dawn
970;5:16:09;5;16;9;316;Dawn
971;5:16:10;5;16;10;316;Dawn
972;5:16:11;5;16;11;316;Dawn
973;5:16:12;5;16;12;316;Dawn
974;5:16:13;5;16;13;316;Dawn
975;5:16:14;5;16;14;316;Dawn
976;5:16:15;5;16;15;316;Dawn
977;5:16:16;5;16;16;316;Dawn
978;5:16:17;5;16;17;316;Dawn
979;5:16:18;5;16;18;316;Dawn
980;5:16:19;5;16;19;316;Dawn
981;5:16:20;5;16;20;316;Dawn
982;5:16:21;5;16;21;316;Dawn
983;5:16:22;5;16;22;316;Dawn
984;5:16:23;5;16;23;316;Dawn
985;5:16:24;5;16;24;316;Dawn
986;5:16:25;5;16;25;316;Dawn
987;5:16:26;5;16;26;316;Dawn
988;5:16:27;5;16;27;316;Dawn
989;5:16:28;5;16;28;316;Dawn
990;5:16:29;5;16;29;316;Dawn
991;5:16:30;5;16;30;316;Dawn
992;5:16:31;5;16;31;316;Dawn
993;5:16:32;5;16;32;316;Dawn
994;5:16:33;5;16;33;316;Dawn
995;5:16:34;5;16;34;316;Dawn
996;5:16:35;5;16;35;316;Dawn
997;5:16:36;5;16;36;316;Dawn
998;5:16:37;5;16;37;316;Dawn
999;5:16:38;5;16;38;316;Dawn
1000;5:16:39;5;16;39;316;Dawn
1001;5:16:40;5;16;40;316;Dawn
1002;5:16:41;5;16;41;316;Dawn
1003;5:16:42;5;16;42;316;Dawn
1004;5:16:43;5;16;43;316;Dawn
1005;5:16:44;5;16;44;316;Dawn
1006;5:16:45;5;16;45;316;Dawn
1007;5:16:46;5;16;46;316;Dawn
1008;5:16:47;5;16;47;316;Dawn
1009;5:16:48;5;16;48;316;Dawn
1010;5:16:49;5;16;49;316;Dawn
1011;5:16:50;5;16;50;316;Dawn
1012;5:16:51;5;16;51;316;Dawn
1013;5:16:52;5;16;52;316;Dawn
1014;5:16:53;5;16;53;316;Dawn
1015;5:16:54;5;16;54;316;Dawn
1016;5:16:55;5;16;55;316;Dawn
1017;5:16:56;5;16;56;316;Dawn
1018;5:16:57;5;16;57;316;Dawn
1019;5:16:58;5;16;58;316;Dawn
1020;5:16:59;5;16;59;316;Dawn
1021;5:17:00;5;17;0;317;Dawn
1022;5:17:01;5;17;1;317;Dawn
1023;5:17:02;5;17;2;317;Dawn
1024;5:17:03;5;17;3;317;Dawn
1025;5:17:04;5;17;4;317;Dawn
1026;5:17:05;5;17;5;317;Dawn
1027;5:17:06;5;17;6;317;Dawn
1028;5:17:07;5;17;7;317;Dawn
1029;5:17:08;5;17;8;317;Dawn
1030;5:17:09;5;17;9;317;Dawn
1031;5:17:10;5;17;10;317;Dawn
1032;5:17:11;5;17;11;317;Dawn
1033;5:17:12;5;17;12;317;Dawn
1034;5:17:13;5;17;13;317;Dawn
1035;5:17:14;5;17;14;317;Dawn
1036;5:17:15;5;17;15;317;Dawn
1037;5:17:16;5;17;16;317;Dawn
1038;5:17:17;5;17;17;317;Dawn
1039;5:17:18;5;17;18;317;Dawn
1040;5:17:19;5;17;19;317;Dawn
1041;5:17:20;5;17;20;317;Dawn
1042;5:17:21;5;17;21;317;Dawn
1043;5:17:22;5;17;22;317;Dawn
1044;5:17:23;5;17;23;317;Dawn
1045;5:17:24;5;17;24;317;Dawn
1046;5:17:25;5;17;25;317;Dawn
1047;5:17:26;5;17;26;317;Dawn
1048;5:17:27;5;17;27;317;Dawn
1049;5:17:28;5;17;28;317;Dawn
1050;5:17:29;5;17;29;317;Dawn
1051;5:17:30;5;17;30;317;Dawn
1052;5:17:31;5;17;31;317;Dawn
1053;5:17:32;5;17;32;317;Dawn
1054;5:17:33;5;17;33;317;Dawn
1055;5:17:34;5;17;34;317;Dawn
1056;5:17:35;5;17;35;317;Dawn
1057;5:17:36;5;17;36;317;Dawn
1058;5:17:37;5;17;37;317;Dawn
1059;5:17:38;5;17;38;317;Dawn
1060;5:17:39;5;17;39;317;Dawn
1061;5:17:40;5;17;40;317;Dawn
1062;5:17:41;5;17;41;317;Dawn
1063;5:17:42;5;17;42;317;Dawn
1064;5:17:43;5;17;43;317;Dawn
1065;5:17:44;5;17;44;317;Dawn
1066;5:17:45;5;17;45;317;Dawn
1067;5:17:46;5;17;46;317;Dawn
1068;5:17:47;5;17;47;317;Dawn
1069;5:17:48;5;17;48;317;Dawn
1070;5:17:49;5;17;49;317;Dawn
1071;5:17:50;5;17;50;317;Dawn
1072;5:17:51;5;17;51;317;Dawn
1073;5:17:52;5;17;52;317;Dawn
1074;5:17:53;5;17;53;317;Dawn
1075;5:17:54;5;17;54;317;Dawn
1076;5:17:55;5;17;55;317;Dawn
1077;5:17:56;5;17;56;317;Dawn
1078;5:17:57;5;17;57;317;Dawn
1079;5:17:58;5;17;58;317;Dawn
1080;5:17:59;5;17;59;317;Dawn
1081;5:18:00;5;18;0;318;Dawn
1082;5:18:01;5;18;1;318;Dawn
1083;5:18:02;5;18;2;318;Dawn
1084;5:18:03;5;18;3;318;Dawn
1085;5:18:04;5;18;4;318;Dawn
1086;5:18:05;5;18;5;318;Dawn
1087;5:18:06;5;18;6;318;Dawn
1088;5:18:07;5;18;7;318;Dawn
1089;5:18:08;5;18;8;318;Dawn
1090;5:18:09;5;18;9;318;Dawn
1091;5:18:10;5;18;10;318;Dawn
1092;5:18:11;5;18;11;318;Dawn
1093;5:18:12;5;18;12;318;Dawn
1094;5:18:13;5;18;13;318;Dawn
1095;5:18:14;5;18;14;318;Dawn
1096;5:18:15;5;18;15;318;Dawn
1097;5:18:16;5;18;16;318;Dawn
1098;5:18:17;5;18;17;318;Dawn
1099;5:18:18;5;18;18;318;Dawn
1100;5:18:19;5;18;19;318;Dawn
1101;5:18:20;5;18;20;318;Dawn
1102;5:18:21;5;18;21;318;Dawn
1103;5:18:22;5;18;22;318;Dawn
1104;5:18:23;5;18;23;318;Dawn
1105;5:18:24;5;18;24;318;Dawn
1106;5:18:25;5;18;25;318;Dawn
1107;5:18:26;5;18;26;318;Dawn
1108;5:18:27;5;18;27;318;Dawn
1109;5:18:28;5;18;28;318;Dawn
1110;5:18:29;5;18;29;318;Dawn
1111;5:18:30;5;18;30;318;Dawn
1112;5:18:31;5;18;31;318;Dawn
1113;5:18:32;5;18;32;318;Dawn
1114;5:18:33;5;18;33;318;Dawn
1115;5:18:34;5;18;34;318;Dawn
1116;5:18:35;5;18;35;318;Dawn
1117;5:18:36;5;18;36;318;Dawn
1118;5:18:37;5;18;37;318;Dawn
1119;5:18:38;5;18;38;318;Dawn
1120;5:18:39;5;18;39;318;Dawn
1121;5:18:40;5;18;40;318;Dawn
1122;5:18:41;5;18;41;318;Dawn
1123;5:18:42;5;18;42;318;Dawn
1124;5:18:43;5;18;43;318;Dawn
1125;5:18:44;5;18;44;318;Dawn
1126;5:18:45;5;18;45;318;Dawn
1127;5:18:46;5;18;46;318;Dawn
1128;5:18:47;5;18;47;318;Dawn
1129;5:18:48;5;18;48;318;Dawn
1130;5:18:49;5;18;49;318;Dawn
1131;5:18:50;5;18;50;318;Dawn
1132;5:18:51;5;18;51;318;Dawn
1133;5:18:52;5;18;52;318;Dawn
1134;5:18:53;5;18;53;318;Dawn
1135;5:18:54;5;18;54;318;Dawn
1136;5:18:55;5;18;55;318;Dawn
1137;5:18:56;5;18;56;318;Dawn
1138;5:18:57;5;18;57;318;Dawn
1139;5:18:58;5;18;58;318;Dawn
1140;5:18:59;5;18;59;318;Dawn
1141;5:19:00;5;19;0;319;Dawn
1142;5:19:01;5;19;1;319;Dawn
1143;5:19:02;5;19;2;319;Dawn
1144;5:19:03;5;19;3;319;Dawn
1145;5:19:04;5;19;4;319;Dawn
1146;5:19:05;5;19;5;319;Dawn
1147;5:19:06;5;19;6;319;Dawn
1148;5:19:07;5;19;7;319;Dawn
1149;5:19:08;5;19;8;319;Dawn
1150;5:19:09;5;19;9;319;Dawn
1151;5:19:10;5;19;10;319;Dawn
1152;5:19:11;5;19;11;319;Dawn
1153;5:19:12;5;19;12;319;Dawn
1154;5:19:13;5;19;13;319;Dawn
1155;5:19:14;5;19;14;319;Dawn
1156;5:19:15;5;19;15;319;Dawn
1157;5:19:16;5;19;16;319;Dawn
1158;5:19:17;5;19;17;319;Dawn
1159;5:19:18;5;19;18;319;Dawn
1160;5:19:19;5;19;19;319;Dawn
1161;5:19:20;5;19;20;319;Dawn
1162;5:19:21;5;19;21;319;Dawn
1163;5:19:22;5;19;22;319;Dawn
1164;5:19:23;5;19;23;319;Dawn
1165;5:19:24;5;19;24;319;Dawn
1166;5:19:25;5;19;25;319;Dawn
1167;5:19:26;5;19;26;319;Dawn
1168;5:19:27;5;19;27;319;Dawn
1169;5:19:28;5;19;28;319;Dawn
1170;5:19:29;5;19;29;319;Dawn
1171;5:19:30;5;19;30;319;Dawn
1172;5:19:31;5;19;31;319;Dawn
1173;5:19:32;5;19;32;319;Dawn
1174;5:19:33;5;19;33;319;Dawn
1175;5:19:34;5;19;34;319;Dawn
1176;5:19:35;5;19;35;319;Dawn
1177;5:19:36;5;19;36;319;Dawn
1178;5:19:37;5;19;37;319;Dawn
1179;5:19:38;5;19;38;319;Dawn
1180;5:19:39;5;19;39;319;Dawn
1181;5:19:40;5;19;40;319;Dawn
1182;5:19:41;5;19;41;319;Dawn
1183;5:19:42;5;19;42;319;Dawn
1184;5:19:43;5;19;43;319;Dawn
1185;5:19:44;5;19;44;319;Dawn
1186;5:19:45;5;19;45;319;Dawn
1187;5:19:46;5;19;46;319;Dawn
1188;5:19:47;5;19;47;319;Dawn
1189;5:19:48;5;19;48;319;Dawn
1190;5:19:49;5;19;49;319;Dawn
1191;5:19:50;5;19;50;319;Dawn
1192;5:19:51;5;19;51;319;Dawn
1193;5:19:52;5;19;52;319;Dawn
1194;5:19:53;5;19;53;319;Dawn
1195;5:19:54;5;19;54;319;Dawn
1196;5:19:55;5;19;55;319;Dawn
1197;5:19:56;5;19;56;319;Dawn
1198;5:19:57;5;19;57;319;Dawn
1199;5:19:58;5;19;58;319;Dawn
1200;5:19:59;5;19;59;319;Dawn
1201;5:20:00;5;20;0;320;Dawn
1202;5:20:01;5;20;1;320;Dawn
1203;5:20:02;5;20;2;320;Dawn
1204;5:20:03;5;20;3;320;Dawn
1205;5:20:04;5;20;4;320;Dawn
1206;5:20:05;5;20;5;320;Dawn
1207;5:20:06;5;20;6;320;Dawn
1208;5:20:07;5;20;7;320;Dawn
1209;5:20:08;5;20;8;320;Dawn
1210;5:20:09;5;20;9;320;Dawn
1211;5:20:10;5;20;10;320;Dawn
1212;5:20:11;5;20;11;320;Dawn
1213;5:20:12;5;20;12;320;Dawn
1214;5:20:13;5;20;13;320;Dawn
1215;5:20:14;5;20;14;320;Dawn
1216;5:20:15;5;20;15;320;Dawn
1217;5:20:16;5;20;16;320;Dawn
1218;5:20:17;5;20;17;320;Dawn
1219;5:20:18;5;20;18;320;Dawn
1220;5:20:19;5;20;19;320;Dawn
1221;5:20:20;5;20;20;320;Dawn
1222;5:20:21;5;20;21;320;Dawn
1223;5:20:22;5;20;22;320;Dawn
1224;5:20:23;5;20;23;320;Dawn
1225;5:20:24;5;20;24;320;Dawn
1226;5:20:25;5;20;25;320;Dawn
1227;5:20:26;5;20;26;320;Dawn
1228;5:20:27;5;20;27;320;Dawn
1229;5:20:28;5;20;28;320;Dawn
1230;5:20:29;5;20;29;320;Dawn
1231;5:20:30;5;20;30;320;Dawn
1232;5:20:31;5;20;31;320;Dawn
1233;5:20:32;5;20;32;320;Dawn
1234;5:20:33;5;20;33;320;Dawn
1235;5:20:34;5;20;34;320;Dawn
1236;5:20:35;5;20;35;320;Dawn
1237;5:20:36;5;20;36;320;Dawn
1238;5:20:37;5;20;37;320;Dawn
1239;5:20:38;5;20;38;320;Dawn
1240;5:20:39;5;20;39;320;Dawn
1241;5:20:40;5;20;40;320;Dawn
1242;5:20:41;5;20;41;320;Dawn
1243;5:20:42;5;20;42;320;Dawn
1244;5:20:43;5;20;43;320;Dawn
1245;5:20:44;5;20;44;320;Dawn
1246;5:20:45;5;20;45;320;Dawn
1247;5:20:46;5;20;46;320;Dawn
1248;5:20:47;5;20;47;320;Dawn
1249;5:20:48;5;20;48;320;Dawn
1250;5:20:49;5;20;49;320;Dawn
1251;5:20:50;5;20;50;320;Dawn
1252;5:20:51;5;20;51;320;Dawn
1253;5:20:52;5;20;52;320;Dawn
1254;5:20:53;5;20;53;320;Dawn
1255;5:20:54;5;20;54;320;Dawn
1256;5:20:55;5;20;55;320;Dawn
1257;5:20:56;5;20;56;320;Dawn
1258;5:20:57;5;20;57;320;Dawn
1259;5:20:58;5;20;58;320;Dawn
1260;5:20:59;5;20;59;320;Dawn
1261;5:21:00;5;21;0;321;Dawn
1262;5:21:01;5;21;1;321;Dawn
1263;5:21:02;5;21;2;321;Dawn
1264;5:21:03;5;21;3;321;Dawn
1265;5:21:04;5;21;4;321;Dawn
1266;5:21:05;5;21;5;321;Dawn
1267;5:21:06;5;21;6;321;Dawn
1268;5:21:07;5;21;7;321;Dawn
1269;5:21:08;5;21;8;321;Dawn
1270;5:21:09;5;21;9;321;Dawn
1271;5:21:10;5;21;10;321;Dawn
1272;5:21:11;5;21;11;321;Dawn
1273;5:21:12;5;21;12;321;Dawn
1274;5:21:13;5;21;13;321;Dawn
1275;5:21:14;5;21;14;321;Dawn
1276;5:21:15;5;21;15;321;Dawn
1277;5:21:16;5;21;16;321;Dawn
1278;5:21:17;5;21;17;321;Dawn
1279;5:21:18;5;21;18;321;Dawn
1280;5:21:19;5;21;19;321;Dawn
1281;5:21:20;5;21;20;321;Dawn
1282;5:21:21;5;21;21;321;Dawn
1283;5:21:22;5;21;22;321;Dawn
1284;5:21:23;5;21;23;321;Dawn
1285;5:21:24;5;21;24;321;Dawn
1286;5:21:25;5;21;25;321;Dawn
1287;5:21:26;5;21;26;321;Dawn
1288;5:21:27;5;21;27;321;Dawn
1289;5:21:28;5;21;28;321;Dawn
1290;5:21:29;5;21;29;321;Dawn
1291;5:21:30;5;21;30;321;Dawn
1292;5:21:31;5;21;31;321;Dawn
1293;5:21:32;5;21;32;321;Dawn
1294;5:21:33;5;21;33;321;Dawn
1295;5:21:34;5;21;34;321;Dawn
1296;5:21:35;5;21;35;321;Dawn
1297;5:21:36;5;21;36;321;Dawn
1298;5:21:37;5;21;37;321;Dawn
1299;5:21:38;5;21;38;321;Dawn
1300;5:21:39;5;21;39;321;Dawn
1301;5:21:40;5;21;40;321;Dawn
1302;5:21:41;5;21;41;321;Dawn
1303;5:21:42;5;21;42;321;Dawn
1304;5:21:43;5;21;43;321;Dawn
1305;5:21:44;5;21;44;321;Dawn
1306;5:21:45;5;21;45;321;Dawn
1307;5:21:46;5;21;46;321;Dawn
1308;5:21:47;5;21;47;321;Dawn
1309;5:21:48;5;21;48;321;Dawn
1310;5:21:49;5;21;49;321;Dawn
1311;5:21:50;5;21;50;321;Dawn
1312;5:21:51;5;21;51;321;Dawn
1313;5:21:52;5;21;52;321;Dawn
